epoch,train_loss,val_loss,train_loss_bce,val_loss_bce,train_loss_dice,val_loss_dice,train_loss_centroid,val_loss_centroid,current_lr
0,0.8401703042040268,0.4070064921832333,0.1181245566206053,0.052014156428543575,0.7220457469423612,0.3549923348426819,0.0,0.0,0.0001
1,0.31010503699508263,0.2462773799880718,0.04225415994368884,0.03405689214496358,0.2678508766243855,0.21222048729658127,0.0,0.0,0.0001
2,0.2190132178790615,0.15384669968121065,0.0306579723476836,0.020438006872490425,0.18835524514317512,0.1334086928764979,0.0,0.0,0.0001
3,0.14027397243247833,0.0754962578266471,0.020593883130392544,0.011023020959235942,0.1196800893296798,0.06447323679924011,0.0,0.0,0.0001
4,0.08922619840894186,0.059146781540087734,0.014179231078952652,0.009695786646837618,0.07504696746667226,0.04945099502801895,0.0,0.0,0.0001
5,0.07539997310300048,0.04386098470422439,0.012603694798829848,0.007316622285684537,0.06279627834757169,0.036544362505277,0.0,0.0,0.0001
6,0.060977257973669714,0.04027240317162068,0.010520670025240784,0.007205210705138289,0.05045658787091573,0.03306719233592351,0.0,0.0,0.0001
7,0.055999266010646045,0.0386863159450877,0.00974061810279215,0.006844232704419775,0.04625864803791046,0.03184208353360494,0.0,0.0,0.0001
8,0.0530111808169022,0.03659425526081274,0.00930778566966778,0.006181406309062417,0.04370339525242647,0.0304128489891688,0.0,0.0,0.0001
9,0.05079119286330145,0.03525444508792134,0.008920657499384387,0.006151711465206314,0.04187053543825944,0.029102733731269835,0.0,0.0,0.0001
10,0.048369974223314786,0.03451922401795552,0.008513749707107415,0.0059777733555201815,0.0398562246064345,0.02854145089785258,0.0,0.0,0.0001
11,0.047722725775674914,0.0341181911934594,0.008417804176242499,0.0059185473288042405,0.03930492167671522,0.02819964398940404,0.0,0.0,0.0001
12,0.04631812287917758,0.03324379519714663,0.00817534435658317,0.005499958953540537,0.0381427784760793,0.027743836144606272,0.0,0.0,0.0001
13,0.045404024263261816,0.0331180754856905,0.008023401002057,0.0056513400226284975,0.037380623295903206,0.0274667352437973,0.0,0.0,0.0001
14,0.043960604294600976,0.03547708235700459,0.0078005714679973675,0.005756409978581918,0.03616003282368183,0.029720672170321146,0.0,0.0,0.0001
15,0.04272628383458747,0.03175767944815258,0.007530486246442101,0.005259559787318997,0.035195797805984814,0.02649811953306198,0.0,0.0,0.0001
16,0.04250398831497781,0.03196911130614656,0.007497096277844912,0.005303573913108386,0.035006892035404844,0.026665537257989248,0.0,0.0,0.0001
17,0.0411100191133058,0.030918887082031384,0.007230627421658274,0.004874403739528645,0.03387939172486464,0.02604448328415553,0.0,0.0,0.0001
18,0.04065860659863878,0.03268395005861142,0.00712292688211404,0.005928417645615651,0.03353567965328694,0.026755532224973042,0.0,0.0,0.0001
19,0.040143678689734466,0.029991006080187312,0.007090089830924165,0.0049368416849774445,0.03305358876784643,0.02505416452884674,0.0,0.0,0.0001
20,0.03937771387514658,0.029006244009069634,0.006905075750586545,0.0048156315103786585,0.03247263809045156,0.02419061283270518,0.0,0.0,0.0001
21,0.038817639891688786,0.03183419391270339,0.006849398304314489,0.005333252571558375,0.0319682414829731,0.026500941514968873,0.0,0.0,0.0001
22,0.03836098399978558,0.029276932274491022,0.006756333698669365,0.004833336804573111,0.03160465029378732,0.024443595210711162,0.0,0.0,0.0001
23,0.03784205297764856,0.02784152804548891,0.00669976193781753,0.004703959882886419,0.031142290979623795,0.023137568334738415,0.0,0.0,0.0001
24,0.037243336557427634,0.02761366222817742,0.006578644996264038,0.004728847774616464,0.03066469165186087,0.02288481463988622,0.0,0.0,0.0001
25,0.03696800608323732,0.028769720935015355,0.006567236242436723,0.004658997402521443,0.03040076993405819,0.02411072383324305,0.0,0.0,0.0001
26,0.03676316761630005,0.027848153733320943,0.006507003095290808,0.0046787351579011035,0.03025616444647312,0.023169418573379518,0.0,0.0,0.0001
27,0.03605721982617979,0.026695958943503986,0.0063791767622417995,0.004515827728920243,0.02967804290354252,0.022180131276448568,0.0,0.0,0.0001
28,0.03599784901579066,0.027248859908261997,0.006414116042391546,0.00445583652190341,0.029583732957641284,0.022793023884296416,0.0,0.0,0.0001
29,0.03566772377108767,0.026610987464979797,0.006309505193712464,0.004440334542281576,0.029358218610286712,0.022170652747154237,0.0,0.0,0.0001
30,0.03494872140279767,0.0285047772264564,0.006222022242594579,0.004685498798374231,0.028726698905229567,0.023819278478622436,0.0,0.0,0.0001
31,0.03503831400448689,0.027561066438684067,0.006263829327516757,0.0043642291829652895,0.028774484594662985,0.02319683720668157,0.0,0.0,0.0001
