epoch,train_loss,val_loss,current_lr
0,0.6174772520860036,0.3715975038210551,0.0005
1,0.15879562497138977,0.03717804749806722,0.0005
2,0.029792919556299844,0.026414849758148194,0.0005
3,0.021562434434890747,0.013371899127960205,0.0005
4,0.008646694819132487,0.007107435862223307,0.0005
5,0.005102293093999227,0.004488603274027506,0.0005
6,0.003389679193496704,0.0035883418718973795,0.0005
7,0.002038832108179728,0.002023807366689046,0.0005
8,0.001294426123301188,0.0017760237058003744,0.0005
9,0.0018690431118011475,0.0036044088999430336,0.0005
10,0.0012508455912272134,0.0012446467081705728,0.0005
11,0.0009500451882680257,0.0012975764274597169,0.0005
12,0.0009882962703704834,0.0031248005231221516,0.0005
13,0.0013784237702687582,0.0010674786567687988,0.0005
14,0.0005612262090047201,0.0006665690739949545,0.0005
15,0.0005358525117238362,0.0025708675384521484,0.0005
16,0.0009221533934275309,0.001030128796895345,0.0005
17,0.00047698140144348145,0.0008368110656738282,0.0005
18,0.000451579491297404,0.0010418248176574706,0.0005
19,0.0008499666055043539,0.0005405775705973308,0.0005
20,0.00040789365768432615,0.0005215835571289062,0.0005
21,0.0003992036978403727,0.00046404600143432615,0.0005
22,0.00040082136789957684,0.0007825930913289388,0.0005
23,0.0011044629414876301,0.0004566319783528646,0.0005
24,0.00038337826728820803,0.0004279502232869466,0.0005
25,0.00038283546765645343,0.0004205155372619629,0.0005
26,0.00038707454999287926,0.0006912724177042643,0.0005
27,0.000632713238398234,0.00043337186177571616,0.0005
28,0.000364001194636027,0.0004255000750223796,0.0005
29,0.0008800848325093587,0.017606254418691,0.0005
30,0.00048270185788472494,0.00037027597427368163,0.0005
31,0.0003557272752126058,0.0003707424799601237,0.0005
32,0.00035372336705525713,0.0005005049705505371,0.0005
33,0.0005826675891876221,0.0021219738324483235,0.0005
34,0.00042990883191426594,0.0007258192698160808,0.0005
35,0.0006809027989705404,0.0007070008913675944,0.0005
36,0.0006764610608418782,0.0008819866180419922,0.000375
37,0.0006711522738138835,0.000679169495900472,0.000375
38,0.0006675906976064046,0.0006890614827473958,0.000375
39,0.00048199892044067385,0.0006632598241170248,0.000375
40,0.0003499193986256917,0.0003618605931599935,0.000375
41,0.0003551030158996582,0.0005406888326009115,0.000375
42,0.000636814037958781,0.0005611228942871094,0.000375
43,0.0003499996662139893,0.00035278717676798504,0.000375
44,0.00034049153327941895,0.0003552420934041341,0.000375
45,0.00033965388933817546,0.00034901698430379234,0.000375
46,0.00033959468205769854,0.0003559136390686035,0.000375
47,0.00034578363100687664,0.0003493293126424154,0.000375
48,0.0003405284881591797,0.000343778133392334,0.000375
49,0.0008761946360270182,0.00036786238352457684,0.000375
50,0.0003407299518585205,0.0003502360979715983,0.000375
51,0.00033717791239420573,0.0003543750445048014,0.000375
52,0.0003362445036570231,0.0003466486930847168,0.000375
53,0.0003362770875295003,0.0003447771072387695,0.000375
54,0.0004122145970662435,0.0005553261439005533,0.00028125
55,0.00035222649574279786,0.00034017324447631835,0.00028125
56,0.0003358165423075358,0.00035409927368164064,0.00028125
57,0.0003342727820078532,0.0003569658597310384,0.00028125
58,0.0003337387243906657,0.0003541310628255208,0.00028125
59,0.00033323248227437336,0.00036246379216512044,0.00028125
60,0.0003374286492665609,0.00034866730372111004,0.00028125
61,0.0003557340304056803,0.0003484050432840983,0.00021094
62,0.000338436762491862,0.0003420503934224447,0.00021094
63,0.00033637682596842445,0.00033837000528971355,0.00021094
64,0.0003571196397145589,0.0004289110501607259,0.00021094
65,0.00040229717890421547,0.00034655173619588215,0.00021094
66,0.0003394301732381185,0.0003363299369812012,0.00021094
67,0.00033347169558207193,0.00033564011255900065,0.00021094
68,0.00033328374226888023,0.0003367924690246582,0.00021094
69,0.000333180030186971,0.00033656835556030275,0.00021094
70,0.00034807125727335614,0.0014532971382141113,0.00021094
71,0.00047708392143249514,0.0003394039471944173,0.00021094
72,0.00033356070518493654,0.00033699830373128256,0.00021094
73,0.00033300042152404783,0.0003390328089396159,0.0001582
74,0.0003327035903930664,0.00033648252487182616,0.0001582
75,0.00033244768778483075,0.0003361980120340983,0.0001582
76,0.00033251563707987466,0.0003363649050394694,0.0001582
77,0.0003318627675374349,0.00033579190572102866,0.0001582
78,0.00033187588055928546,0.00033828258514404294,0.0001582
79,0.0003318440914154053,0.00033632675806681317,0.00011865
80,0.0003322728474934896,0.00033507029215494794,0.00011865
81,0.0003318381309509277,0.0003346435228983561,0.00011865
82,0.00033165494600931805,0.0003347333272298177,0.00011865
83,0.0003316148122151693,0.0003360279401143392,0.00011865
84,0.0003316036860148112,0.00033525546391805015,0.00011865
85,0.0003314916292826335,0.00033508857091267904,0.00011865
86,0.0003314665953318278,0.0003363696734110514,0.00011865
87,0.0003766759236653646,0.00040483951568603515,8.899e-05
88,0.00033577243487040203,0.0003358165423075358,8.899e-05
89,0.0003313299020131429,0.00033484697341918946,8.899e-05
90,0.0003309122721354167,0.0003347452481587728,8.899e-05
91,0.0003308435281117757,0.00033527453740437826,8.899e-05
92,0.0003308709462483724,0.00033568302790323894,8.899e-05
93,0.00033074061075846355,0.0003359556198120117,6.674e-05
94,0.0003307012716929118,0.00033603111902872723,6.674e-05
95,0.00033070007960001626,0.0003361241022745768,6.674e-05
96,0.0003306400775909424,0.00033716360727945965,6.674e-05
97,0.00033057133356730143,0.000337374210357666,6.674e-05
98,0.0003304962317148844,0.0003376213709513346,6.674e-05
99,0.00033079942067464193,0.000337519645690918,5.006e-05
100,0.0003305665651957194,0.0003362234433492025,5.006e-05
101,0.000330270528793335,0.0003368679682413737,5.006e-05
102,0.0003302872180938721,0.00033725738525390624,5.006e-05
103,0.0003302061557769775,0.00034269571304321286,5.006e-05
104,0.0003301223119099935,0.00034097512563069664,5.006e-05
105,0.00033011396725972494,0.0003410919507344564,3.754e-05
106,0.00033036112785339355,0.00034290472666422526,3.754e-05
107,0.0003310064474741618,0.000347592830657959,3.754e-05
108,0.0003345183531443278,0.0003490654627482096,3.754e-05
109,0.00033231417338053384,0.0003461448351542155,3.754e-05
110,0.0003305566310882568,0.00034138997395833336,3.754e-05
111,0.0003106387456258138,0.0002799526850382487,3.754e-05
112,9.274880091349283e-06,1.283725102742513e-05,3.754e-05
113,5.1410992940266925e-06,1.0670820871988933e-05,3.754e-05
114,5.036592483520508e-06,9.461243947347004e-06,3.754e-05
115,4.6686331431070964e-06,1.0564327239990235e-05,3.754e-05
116,4.653533299763998e-06,1.1526743570963541e-05,3.754e-05
117,4.6439965565999345e-06,1.2857119242350261e-05,3.754e-05
118,4.645188649495443e-06,1.5141963958740234e-05,3.754e-05
119,4.665056864420573e-06,1.842975616455078e-05,3.754e-05
120,4.7628084818522135e-06,1.8513997395833334e-05,2.816e-05
121,4.6169757843017574e-06,1.8320878346761068e-05,2.816e-05
122,4.609823226928711e-06,1.986424128214518e-05,2.816e-05
123,4.630883534749349e-06,1.9177595774332682e-05,2.816e-05
124,4.638433456420898e-06,2.0397504170735676e-05,2.816e-05
125,7.36077626546224e-06,9.5213254292806e-05,2.816e-05
126,1.0443528493245443e-05,2.4171670277913413e-05,2.112e-05
127,5.632241566975912e-06,1.9635359446207683e-05,2.112e-05
128,4.413127899169922e-06,1.990079879760742e-05,2.112e-05
129,4.336833953857422e-06,2.0517508188883465e-05,2.112e-05
130,4.330078760782877e-06,2.136389414469401e-05,2.112e-05
131,4.343191782633463e-06,2.1732648213704428e-05,2.112e-05
132,4.362265268961589e-06,2.1328131357828775e-05,1.584e-05
133,4.359086354573568e-06,2.2978782653808593e-05,1.584e-05
134,4.3531258900960285e-06,2.4532477060953775e-05,1.584e-05
135,4.33961550394694e-06,2.55735715230306e-05,1.584e-05
136,4.485845565795899e-06,2.0780563354492187e-05,1.584e-05
137,4.360675811767578e-06,2.3976961771647135e-05,1.584e-05
138,4.356702168782552e-06,2.4565855662027994e-05,1.188e-05
139,4.405975341796875e-06,2.67179807027181e-05,1.188e-05
140,4.343589146931966e-06,2.713759740193685e-05,1.188e-05
141,4.381736119588216e-06,2.7884642283121744e-05,1.188e-05
142,4.3936570485432946e-06,2.9741128285725913e-05,1.188e-05
143,4.475911458333333e-06,2.7643839518229168e-05,1.188e-05
144,4.380544026692709e-06,2.8098424275716147e-05,8.91e-06
145,4.605452219645182e-06,3.1658013661702474e-05,8.91e-06
146,4.64320182800293e-06,2.7907689412434894e-05,8.91e-06
147,4.313786824544271e-06,2.9175281524658204e-05,8.91e-06
148,4.291137059529623e-06,3.156264623006185e-05,8.91e-06
149,4.296700159708659e-06,3.120660781860351e-05,8.91e-06
