epoch,train_loss,val_loss,train_loss_bce,val_loss_bce,train_loss_dice,val_loss_dice,train_loss_centroid,val_loss_centroid,current_lr
0,1.1458032048741977,0.9367803227901459,0.27972615040838716,0.15537102177739143,0.8660770556330681,0.7814092977841696,0.0,0.0,0.0001
1,0.804866444915533,0.6779771000146866,0.11154082446669539,0.08105638474225998,0.6933256207406521,0.5969207167625428,0.0,0.0,0.0001
2,0.5420305852591991,0.42856807202100755,0.048297706600278614,0.030889721953620514,0.4937328786899646,0.3976783496141434,0.0,0.0,0.0001
3,0.3954400690024098,0.3564600366850694,0.023071725891592603,0.01825014746747911,0.37236834324896334,0.3382098870476087,0.0,0.0,0.0001
4,0.33649000071610013,0.3130392004797856,0.012919405210607996,0.011008523971152801,0.32357059508562086,0.3020306767026583,0.0,0.0,0.0001
5,0.3096644421325376,0.29472732403626045,0.008904564865709593,0.008056479605535667,0.30075987793505193,0.2866708449522654,0.0,0.0,0.0001
6,0.29584375514959294,0.29541682280600073,0.006670423907732281,0.008414830618227521,0.2891733312855164,0.28700199017922084,0.0,0.0,0.0001
7,0.28564009252625205,0.2923703482498725,0.00547526910842862,0.006588498846782993,0.28016482256352904,0.2857818497220675,0.0,0.0,0.0001
8,0.17295001718681305,0.0468056674549977,0.006413460594679539,0.0068179962255977495,0.166536556382974,0.03998767107725144,0.0,0.0,0.0001
9,0.08769574667598742,0.04584191741421819,0.006253774684252373,0.0064721169901352064,0.08144197220603624,0.03936980058749517,0.0,0.0,0.0001
10,0.058463082714782406,0.042833092889438075,0.006092161685713412,0.006723318719347938,0.05237092097600301,0.036109774013360345,0.0,0.0,0.0001
11,0.04544625223109809,0.042863535738239686,0.006081408368542421,0.006666585691982758,0.039364843865235644,0.036196949978669485,0.0,0.0,0.0001
12,0.046528497992549094,0.03917672912434985,0.006125819427713092,0.006528747543811076,0.04040267859896024,0.03264798194169998,0.0,0.0,0.0001
13,0.042265607202619626,0.039395536355053384,0.006155497748144019,0.006831202554230833,0.036110109388828276,0.03256433397531509,0.0,0.0,0.0001
14,0.03702694081070755,0.03829338655302612,0.006051229109416454,0.007055650542201682,0.030975711743036906,0.03123773584763209,0.0,0.0,0.0001
15,0.03468722971185343,0.04016396052436903,0.0060101632367847435,0.007348172508228818,0.028677066440383592,0.032815788288911185,0.0,0.0,0.0001
16,0.036611258206976346,0.03776907971051211,0.006008170152472303,0.006918033174324925,0.03060308799147606,0.030851046741008758,0.0,0.0,0.0001
17,0.03151639989431715,0.03733545258272594,0.005997117591829995,0.007234589301263128,0.02551928214728832,0.030100863774617515,0.0,0.0,0.0001
18,0.030200559332685468,0.038967856924088363,0.005799063727124008,0.007438836163344373,0.024401495506366094,0.03152902026971181,0.0,0.0,0.0001
19,0.028846735543920657,0.038612702439616745,0.005789184953673612,0.007364042489395746,0.02305755063891411,0.031248659789562226,0.0,0.0,0.0001
20,0.03179663373123427,0.0378674919680149,0.005962254744076745,0.007071482077068781,0.025834378997484843,0.03079600989818573,0.0,0.0,0.0001
21,0.02789432184882268,0.03805454559857026,0.005575084610550694,0.00747722628774532,0.02231923721730709,0.030577319463094076,0.0,0.0,0.0001
22,0.027278036985226208,0.038047831711786176,0.005657589154376031,0.0073916636012864925,0.021620447809497515,0.030656168063481648,0.0,0.0,0.0001
23,0.02605751519210268,0.03778843561851924,0.005483739051124985,0.0076643775132428545,0.02057377611597379,0.030124058028062183,0.0,0.0,7.5e-05
24,0.026119744181827022,0.03835810292027115,0.005380664675845092,0.007538679536318845,0.02073907953997453,0.03081942319869995,0.0,0.0,7.5e-05
25,0.02425522120470608,0.03815556119686032,0.005209193364501464,0.007923148854035384,0.019046027734875678,0.030232412517070772,0.0,0.0,7.5e-05
26,0.023297213393355682,0.03850433485233225,0.005077140820794313,0.00760157580327836,0.0182200725376606,0.030902758737405143,0.0,0.0,7.5e-05
27,0.023300217334908665,0.03933558033934484,0.005022383592887109,0.008038841202308666,0.018277833685278893,0.03129673937956492,0.0,0.0,7.5e-05
28,0.023082951525781634,0.039368216816025474,0.004990340795816675,0.008145879379688312,0.018092610587676364,0.031222337285677592,0.0,0.0,7.5e-05
29,0.023127170674245766,0.038341104297918115,0.004963884602570729,0.007700634266404524,0.01816328597565492,0.03064047048489253,0.0,0.0,5.625e-05
30,0.021890488997863333,0.03815814180260835,0.00474646860346029,0.00793431189954051,0.01714402029911677,0.03022383004426956,0.0,0.0,5.625e-05
31,0.02135048964250018,0.03824955816938503,0.004634982813631794,0.00832713857681162,0.016715506787101427,0.029922419289747874,0.0,0.0,5.625e-05
32,0.02139093900605076,0.03951662470193696,0.004619726664413089,0.00830534790215787,0.01677121246854464,0.03121127684911092,0.0,0.0,5.625e-05
