epoch,train_loss,val_loss,train_loss_bce,val_loss_bce,train_loss_dice,val_loss_dice,train_loss_centroid,val_loss_centroid,current_lr
0,1.0564443245902657,0.6031708315759897,0.2593374746339396,0.07095013356767595,0.7971068494394422,0.5322206984460354,0.0,0.0,0.0001
1,0.4251051709055901,0.32951249537989497,0.03580465670849662,0.017456845310516656,0.38930051429197193,0.3120556496083736,0.0,0.0,0.0001
2,0.3228651827014983,0.30541088404133915,0.016820875068660826,0.01169848900171928,0.30604430740699173,0.29371239624917506,0.0,0.0,0.0001
3,0.2998893888178282,0.101042998614721,0.010799072333174991,0.01038355924375537,0.28909031627699733,0.09065943896770477,0.0,0.0,0.0001
4,0.1042390110262204,0.04881226738449186,0.01322167150901805,0.012059832204072368,0.09101733954623342,0.03675243481993675,0.0,0.0,0.0001
5,0.05904194944538176,0.0438216143718455,0.011399221009560279,0.01096966929678609,0.04764272859320044,0.03285194486379624,0.0,0.0,0.0001
6,0.05174239477317315,0.04101952100812923,0.01064968966275046,0.009000301486586941,0.041092705298215154,0.032019219249486926,0.0,0.0,0.0001
7,0.04896672643721103,0.03937855278752977,0.009550043801791617,0.008715919947245266,0.03941668258979916,0.03066263288259506,0.0,0.0,0.0001
8,0.04885765622893814,0.038584937297855504,0.009205456818453967,0.008266541409256374,0.039652199298143384,0.030318396240472792,0.0,0.0,0.0001
9,0.04307176429254469,0.03739639821695164,0.008100685712088307,0.007678699294487468,0.03497107852250338,0.029717698916792868,0.0,0.0,0.0001
10,0.03887148756126407,0.03607955285930075,0.007476463844650425,0.007210708054428158,0.031395023819059134,0.028868844881653786,0.0,0.0,0.0001
11,0.045986293208115966,0.035941549705021315,0.009288867092218425,0.006977010739644531,0.03669742602854967,0.028964539021253587,0.0,0.0,0.0001
12,0.04248036766788573,0.036476200835313645,0.007110701992060058,0.0067205376660857356,0.03536966567859054,0.02975566327571869,0.0,0.0,0.0001
13,0.04016438513324829,0.03448583090415923,0.0070889070467274,0.006248909098411042,0.03307547790929675,0.028236921951174734,0.0,0.0,0.0001
14,0.04395204638829455,0.03447103995626094,0.007017339517387882,0.006577550055714624,0.036934706680476666,0.02789348967373371,0.0,0.0,0.0001
15,0.03644257573076175,0.033339832304627635,0.006581788322655484,0.006099503137062605,0.02986078731715679,0.027240329310297965,0.0,0.0,0.0001
16,0.036717074537300505,0.033112172179244226,0.006544848401263153,0.006132189394283169,0.030172226075083016,0.026979982778429987,0.0,0.0,0.0001
17,0.03617858153033012,0.03284397591458401,0.0064786592026302965,0.006101209001574193,0.029699922483414413,0.026742766723036767,0.0,0.0,0.0001
18,0.037946461860919954,0.03315103320695925,0.006441019175290421,0.00603203224803242,0.03150544261559844,0.027119000926613807,0.0,0.0,0.0001
19,0.03655355311362655,0.032669804852776,0.006493576509942613,0.006066374768751226,0.030059976652264595,0.026603430211544037,0.0,0.0,0.0001
20,0.03417494177949266,0.032847085328685355,0.006223794553825428,0.006136263988711952,0.02795114731416106,0.026710821017622947,0.0,0.0,0.0001
21,0.03404401073450572,0.03215616310058977,0.006280956772138779,0.0060444330916301055,0.027763053961098193,0.026111729964613913,0.0,0.0,0.0001
22,0.03405892227194272,0.032385044254478995,0.006180224588288184,0.005948977982161065,0.02787869779393077,0.026436066180467607,0.0,0.0,0.0001
23,0.03630968891331577,0.0321542774111731,0.006418024989835374,0.005778819857938893,0.02989166408777237,0.02637545771896839,0.0,0.0,0.0001
24,0.03323775393480901,0.03169279217996518,0.006106668699341427,0.005854633225681375,0.027131085339933633,0.025838159024715424,0.0,0.0,0.0001
25,0.034558034335132104,0.03141798362681584,0.006196172813363318,0.005777885469737681,0.02836186161264777,0.02564009800553322,0.0,0.0,0.0001
26,0.034627992956593516,0.03184503229014808,0.006274810743719285,0.0057271115667769275,0.02835318213328719,0.0261179206520319,0.0,0.0,0.0001
27,0.03288390968540625,0.03175143281929195,0.006148241452510774,0.005692776233301895,0.02673566833138466,0.026058656424283982,0.0,0.0,0.0001
28,0.03334649410295242,0.04481532322606654,0.0061781441846949295,0.00860089322695933,0.027168349884450434,0.03621442966163158,0.0,0.0,0.0001
29,0.03289524414416519,0.032395907685131536,0.006143071267650866,0.00598939955710946,0.026752172857522964,0.02640650801360607,0.0,0.0,0.0001
30,0.03244075305799925,0.03126228171880939,0.00601919840895107,0.0057372681870666575,0.02642155474051833,0.0255250134319067,0.0,0.0,0.0001
31,0.0318938562168114,0.031121758911140204,0.006000903429122353,0.0057600054413015625,0.025892952792346477,0.02536175347864628,0.0,0.0,0.0001
32,0.03461805674727657,0.031138267419009935,0.006413994634043813,0.005643947531319617,0.02820406224578619,0.02549432009458542,0.0,0.0,0.0001
33,0.033125717763396095,0.031645942748582456,0.006162265501731383,0.005820018397147115,0.026963452249765395,0.02582592435181141,0.0,0.0,0.0001
34,0.034668493899298485,0.030964857246581233,0.006631535161924047,0.005591757716605921,0.028036958780139686,0.025373099595308302,0.0,0.0,0.0001
35,0.031631014225931724,0.031079566359330783,0.0058554133721217564,0.005635927968863518,0.0257756008207798,0.025443638265132903,0.0,0.0,0.0001
36,0.03126670483405178,0.03069774066985701,0.005856873333306534,0.0056919258728789866,0.025409831535071134,0.025005814880132676,0.0,0.0,0.0001
37,0.031025057620136066,0.030933407510310644,0.005837221867791103,0.005823424086063814,0.025187835600227117,0.025109983533620834,0.0,0.0,0.0001
38,0.03109101282476331,0.03048412210744573,0.005860933997425111,0.005746833062980528,0.02523007892072201,0.024737288653850557,0.0,0.0,0.0001
39,0.03174443440650066,0.030535271501503303,0.0060242215548226416,0.005646150371529124,0.025720212887972594,0.02488912135362625,0.0,0.0,0.0001
40,0.03086481424525118,0.03031927432948578,0.005854368238837733,0.005549354250952104,0.025010446067899466,0.024769920408725738,0.0,0.0,0.0001
41,0.031055447325306886,0.03028755384610122,0.005813090996716949,0.005545141560953663,0.02524235615506768,0.02474241241812706,0.0,0.0,0.0001
42,0.031965726720045495,0.032134567920511475,0.0058760090898318665,0.005896025083550998,0.026089717466384173,0.02623854301869869,0.0,0.0,0.0001
43,0.030721722120470075,0.03043999309738865,0.005769828480855219,0.005609006412402182,0.024951893631368877,0.024830986708402634,0.0,0.0,0.0001
44,0.030599934348429086,0.029799279977924018,0.005697310556226074,0.0055203630327276595,0.024902623798698186,0.02427891708910465,0.0,0.0,0.0001
45,0.030518892725194747,0.02969225745386211,0.005723396580787039,0.005492951976559647,0.024795496203005314,0.02419930584728718,0.0,0.0,0.0001
46,0.030740111753912062,0.03217969501929474,0.005776468995305542,0.0059835541319684035,0.024963642843067645,0.02619614079594612,0.0,0.0,0.0001
47,0.030284988908279048,0.032164896436588604,0.005663655919516557,0.006041974988008478,0.024621332976967097,0.026122921779751777,0.0,0.0,0.0001
48,0.030343432166864658,0.030520002030316393,0.0056793121215371655,0.005759938687350864,0.02466412018984556,0.02476006381213665,0.0,0.0,0.0001
49,0.029986736895152716,0.029999832570447325,0.005599009451462535,0.005497451910063782,0.024387727454304696,0.02450238086283207,0.0,0.0,0.0001
50,0.03096828075875237,0.03055394122377038,0.005824485286697061,0.005558886439678279,0.025143795479089022,0.024995054453611373,0.0,0.0,0.0001
51,0.029620636388463028,0.030031904763545753,0.0055960738477145,0.005431179716554902,0.02402456257492304,0.024600725248456003,0.0,0.0,7.5e-05
52,0.028893767384470265,0.02936338310377323,0.005484296641180615,0.005247896120392314,0.02340947072952986,0.02411548689007759,0.0,0.0,7.5e-05
53,0.028855453626565577,0.029256542546227136,0.005407325646456767,0.005393130857143,0.023448127936571837,0.023863411620259286,0.0,0.0,7.5e-05
54,0.029522921188763575,0.029363370338542152,0.005667072451229651,0.005425539144652722,0.023855848722159862,0.023937831223011016,0.0,0.0,7.5e-05
55,0.029036809023637034,0.029345033247700485,0.005451280472254631,0.0054540050895892575,0.023585528563708068,0.02389102853834629,0.0,0.0,7.5e-05
56,0.028324239042995032,0.029938019359542524,0.005387173264756422,0.005491921951975558,0.02293706579133868,0.024446097686886787,0.0,0.0,7.5e-05
57,0.028411545104172545,0.029455969008231477,0.005374379383216694,0.005471597974796612,0.02303716566413641,0.023984371125698088,0.0,0.0,7.5e-05
58,0.02845185564550775,0.02955895296087874,0.005417324593457956,0.005446575179452472,0.023034531138837338,0.02411237798631191,0.0,0.0,7.5e-05
59,0.028043982126182528,0.029676224522117992,0.0053762731546670986,0.0056451807786687125,0.022667708974331617,0.024031043872237205,0.0,0.0,5.625e-05
60,0.027594957237051857,0.02905765252185802,0.005333252991179931,0.005378722401133104,0.022261704318225384,0.02367893047630787,0.0,0.0,5.625e-05
61,0.028321818424701634,0.03819001820171252,0.005413808949869861,0.007077722529471479,0.022908009476959704,0.03111229568719864,0.0,0.0,5.625e-05
62,0.027202153210473624,0.029409492735358072,0.005242721174296305,0.005335118183061882,0.021959432046860457,0.024074374735355376,0.0,0.0,5.625e-05
63,0.02764316994289402,0.029537530482339206,0.005297852296163583,0.0053847336586311575,0.022345317620784046,0.024152796491980554,0.0,0.0,5.625e-05
64,0.027570402631317846,0.029660725265275686,0.0053182013885643845,0.005456741512480354,0.02225220117717981,0.024203983768820762,0.0,0.0,5.625e-05
65,0.02713205213400215,0.02878510306632961,0.0052359092022841594,0.005309024390999423,0.021896142810583115,0.02347607858479023,0.0,0.0,5.625e-05
66,0.027424509534575918,0.02898286782008654,0.005214631588501408,0.005412542241126821,0.02220987794920802,0.023570325300097464,0.0,0.0,5.625e-05
67,0.026638825992995406,0.028875349089948942,0.005108777221824294,0.0053652705803885195,0.021530048921704292,0.02351007841527462,0.0,0.0,5.625e-05
68,0.02677142954122246,0.030083055344366585,0.005187716968401432,0.005429197661451408,0.021583712566643952,0.02465385779738426,0.0,0.0,5.625e-05
69,0.027184892692821448,0.02897799221944297,0.0052103899690672415,0.005306867103527639,0.02197450276464224,0.023671125397086143,0.0,0.0,5.625e-05
70,0.026536636090677346,0.02871140145472964,0.0051385462606439525,0.005304500427066619,0.02139808988198638,0.023406901136040686,0.0,0.0,5.625e-05
71,0.026775878177213597,0.029789987344320253,0.0051754383559130665,0.005572911210447189,0.021600439827889204,0.024217076152563095,0.0,0.0,5.625e-05
72,0.026748611235125282,0.029185672609455652,0.005167896064594564,0.005355122170300768,0.02158071516081691,0.02383055046200752,0.0,0.0,5.625e-05
73,0.02687184926813643,0.029338776102970313,0.005188761177696406,0.0053267402873147926,0.021683088056743145,0.024012035951018335,0.0,0.0,5.625e-05
74,0.026597888200503805,0.029389737393466932,0.005146618202342225,0.0053818519027578286,0.021451269928365945,0.024007885754108428,0.0,0.0,5.625e-05
75,0.02672741333979502,0.02873223595742502,0.005173806598183923,0.00532054462576043,0.021553606763482093,0.023411691039800644,0.0,0.0,5.625e-05
76,0.026980770111294988,0.030795490990567487,0.005148537535972173,0.00561238472677088,0.021832232568413018,0.02518310636281967,0.0,0.0,4.219e-05
77,0.026202771084499546,0.028673720209766315,0.005073936818925412,0.005321711295004222,0.021128834169358016,0.023352008834481238,0.0,0.0,4.219e-05
78,0.0257494175359534,0.029265184061512173,0.00497855689594406,0.005420229693044204,0.020770860612392427,0.023844954296946524,0.0,0.0,4.219e-05
79,0.026246534052988865,0.029058170231619444,0.005061342052035598,0.005502998193795319,0.021185191888362168,0.023555172085762025,0.0,0.0,4.219e-05
80,0.025572647941007744,0.02896618484674491,0.004980059669597949,0.00515533162126253,0.02059258820489049,0.023810853064060212,0.0,0.0,4.219e-05
81,0.025354045090007275,0.02905714305641368,0.004957226800168488,0.005583013741107028,0.02039681838825345,0.023474129363894463,0.0,0.0,4.219e-05
82,0.025509567876651998,0.029256865228253447,0.004987127569299499,0.005492660618899003,0.02052244022488594,0.023764204382896423,0.0,0.0,4.219e-05
83,0.025790963950876176,0.029242165491709785,0.004978676368448918,0.00549053576552876,0.020812287591397763,0.0237516301125288,0.0,0.0,3.164e-05
84,0.02557642958629003,0.028648386566883347,0.0049511059219992486,0.005251707495897302,0.020625323690474033,0.023396679162979127,0.0,0.0,3.164e-05
85,0.025331804161214676,0.02885392530636409,0.004906891366957577,0.005364142315416324,0.020424912758171557,0.023489783331751824,0.0,0.0,3.164e-05
86,0.02508084212182439,0.029208312501421006,0.004884658602845576,0.005414541276751703,0.02019618356600404,0.023793771266937255,0.0,0.0,3.164e-05
87,0.025355243200083352,0.02918702840554033,0.0048767242322327545,0.0054135052299696725,0.020478518921881916,0.023773523196578026,0.0,0.0,3.164e-05
88,0.025088963359230547,0.02903279003720854,0.004855342285630213,0.005417707592567963,0.020233620945364236,0.023615082427859306,0.0,0.0,3.164e-05
