epoch,train_loss,val_loss,current_lr
0,0.9252269824345907,0.9965845306714376,0.0001
1,0.8917640487353007,0.998058005174001,0.0001
2,0.8750229080518087,0.9980187018712362,0.0001
3,0.8639847278594971,0.99757878780365,0.0001
4,0.8531463543574015,0.9956481337547303,0.0001
5,0.8438690344492594,0.9661633332570394,0.0001
6,0.8321239749590555,0.8591790199279785,0.0001
7,0.8239965597788493,0.834972103436788,0.0001
8,0.809719181060791,0.8501166582107544,0.0001
9,0.8000463843345642,0.8630648056666056,0.0001
10,0.7865179260571797,0.8648998538653055,0.0001
11,0.775420880317688,0.8687926888465881,0.0001
12,0.7608629624048869,0.8711729327837626,0.0001
13,0.7481694142023723,0.8678549289703369,0.0001
14,0.7364502986272176,0.861983060836792,0.0001
15,0.7249948859214783,0.8552921692530314,0.0001
16,0.7173175652821858,0.8493030945460002,0.0001
17,0.7038199345270792,0.8404658238093058,0.0001
18,0.689876898129781,0.8338671008745829,0.0001
19,0.6747355937957764,0.8234867175420125,0.0001
20,0.6645095984141032,0.8141121625900268,0.0001
21,0.6454525311787923,0.7993950009346008,0.0001
22,0.6319241762161255,0.7988163272539774,0.0001
23,0.61187215646108,0.778145718574524,0.0001
24,0.5953249057133992,0.7667527794837952,0.0001
25,0.574325966835022,0.7601093173027038,0.0001
26,0.5522788882255554,0.7522840221722921,0.0001
27,0.5347783247629802,0.7348551352818807,0.0001
28,0.5135244528452555,0.7258753180503845,0.0001
29,0.49428343375523887,0.7198535402615865,0.0001
30,0.48210906187693275,0.7113691210746765,0.0001
31,0.4678726633389791,0.706731641292572,0.0001
32,0.4605426867802938,0.7203370094299316,0.0001
33,0.455025585492452,0.7042244076728821,0.0001
34,0.4469496091206869,0.6876113891601563,0.0001
35,0.43556257088979083,0.6950774033864339,0.0001
36,0.4259394367535909,0.6862425446510315,0.0001
37,0.42125373681386313,0.7182422399520874,0.0001
38,0.4104817787806193,0.6858976165453593,0.0001
39,0.4169729312260946,0.6888036370277405,0.0001
40,0.40570082267125446,0.6671669840812683,0.0001
41,0.39377723534901937,0.6630079030990601,0.0001
42,0.38748300870259605,0.6557709733645122,0.0001
43,0.3779302875200907,0.6605417251586914,0.0001
44,0.3756029446919759,0.6660312453905741,0.0001
45,0.36962276299794516,0.6607475638389587,0.0001
46,0.3667190869649251,0.6611529390017191,0.0001
47,0.356354018052419,0.6571682691574097,0.0001
48,0.3569405873616536,0.6417333404223124,0.0001
49,0.34750728209813436,0.6424742857615153,0.0001
50,0.34466658035914105,0.6652267932891845,0.0001
51,0.33914653460184735,0.6556016564369201,0.0001
52,0.3326690673828125,0.6542644460995992,0.0001
53,0.3317906220753988,0.6237869779268901,0.0001
54,0.32840287685394287,0.6355779806772868,0.0001
55,0.31718138853708905,0.641644314924876,0.0001
56,0.3195330619812012,0.6642386356989542,0.0001
57,0.3086979866027832,0.634226926167806,0.0001
58,0.3003334879875183,0.6260747949282328,0.0001
59,0.3008307496706645,0.6284122268358866,0.0001
60,0.29361874659856163,0.6140440066655477,0.0001
61,0.2951672554016113,0.6116048534711201,0.0001
62,0.2875332236289978,0.6217847347259522,0.0001
63,0.27803586721420287,0.6245309352874756,0.0001
64,0.28096349636713663,0.6296420653661092,0.0001
65,0.26838915745417274,0.6165587981541951,0.0001
66,0.2673692345619202,0.6286460002263387,0.0001
67,0.27387924591700236,0.6306677341461182,0.0001
68,0.2592207074165344,0.62325705687205,0.0001
69,0.2533825198809306,0.6130382657051087,0.0001
70,0.24780033032099405,0.5985553344090779,0.0001
