epoch,train_loss,val_loss,current_lr
0,0.9548938592274984,0.940286119778951,0.0001
1,0.9215334216753642,0.9402151266733806,0.0001
2,0.8984430233637491,0.9403527975082397,0.0001
3,0.8888516426086426,0.9400970061620076,0.0001
4,0.8814008196194967,0.9352105696996053,0.0001
5,0.8747626543045044,0.9118011593818665,0.0001
6,0.8696909348169962,0.8658215602238973,0.0001
7,0.865398645401001,0.8368332227071126,0.0001
8,0.8585948387781779,0.8305432558059692,0.0001
9,0.8548679192860921,0.8308617949485779,0.0001
10,0.8490408301353455,0.8350287675857544,0.0001
11,0.8425745526949565,0.834326461950938,0.0001
12,0.8368430018424988,0.8352260907491048,0.0001
13,0.8314251263936361,0.8317136367162069,0.0001
14,0.8279414892196655,0.8301374117533366,0.0001
15,0.8214654286702474,0.8250393191973369,0.0001
16,0.8153403123219808,0.817208472887675,0.0001
17,0.8110318899154663,0.8125869194666545,0.0001
18,0.8059081077575684,0.8058524489402771,0.0001
19,0.8024999539057414,0.8015773375829061,0.0001
20,0.7988382935523987,0.7954248348871867,0.0001
21,0.7915733416875204,0.7937929471333821,0.0001
22,0.7858810106913249,0.784198276201884,0.0001
23,0.7804842392603556,0.7808149019877116,0.0001
24,0.7763980905214946,0.7790151476860047,0.0001
25,0.7705861091613769,0.7665059248606364,0.0001
26,0.7673532843589783,0.7586058735847473,0.0001
27,0.7626413345336914,0.7533693075180053,0.0001
28,0.7573509971300761,0.743197238445282,0.0001
29,0.7521098375320434,0.747649614016215,0.0001
30,0.7483217557271321,0.7400336106618245,0.0001
31,0.7397984345753987,0.7255738417307536,0.0001
32,0.7361639221509297,0.7205118060111999,0.0001
33,0.7337828119595845,0.7205532948176067,0.0001
34,0.7264509201049805,0.7162367105484009,0.0001
35,0.7215639511744182,0.7098984320958456,0.0001
36,0.7234560132026673,0.7055389682451884,0.0001
37,0.7204572598139445,0.7035960833231608,0.0001
38,0.7059957265853882,0.696394673983256,0.0001
39,0.7037788510322571,0.6858366012573243,0.0001
40,0.7067329327265421,0.6828049659729004,0.0001
41,0.6974051038424174,0.6852572600046793,0.0001
42,0.6894380410512289,0.6798215309778849,0.0001
43,0.6849958419799804,0.6690097490946452,0.0001
44,0.68214324315389,0.6751248518625895,0.0001
45,0.6789668679237366,0.6591915845870971,0.0001
46,0.6718664129575094,0.6565977573394776,0.0001
47,0.6693002343177795,0.6532715479532878,0.0001
48,0.66469247341156,0.6540148695309956,0.0001
49,0.6600392619768779,0.6545573711395264,0.0001
50,0.6555928866068522,0.6381592591603596,0.0001
51,0.6529261668523153,0.6382583896319072,0.0001
52,0.6490661859512329,0.6316534916559855,0.0001
53,0.6446472962697347,0.6168735186258952,0.0001
54,0.6358447551727295,0.6268030842145283,0.0001
55,0.633719786008199,0.6185220400492351,0.0001
56,0.6243185679117839,0.6094535311063131,0.0001
57,0.6184192498524984,0.5980997244517009,0.0001
58,0.6139296412467956,0.5948668400446574,0.0001
59,0.6176909446716309,0.5990337133407593,0.0001
60,0.6056894938151042,0.6001078287760416,0.0001
61,0.5991211732228597,0.5910902897516886,0.0001
62,0.5941367348035177,0.57647145986557,0.0001
63,0.5879127502441406,0.5834353566169739,0.0001
64,0.5881144364674886,0.5669817447662353,0.0001
65,0.5863972187042237,0.5762670516967774,0.0001
66,0.5735703070958456,0.5682965159416199,0.0001
67,0.5679213047027588,0.5664807081222534,0.0001
68,0.5593393246332804,0.49907329082489016,0.0001
69,0.5570717891057332,0.491865881284078,0.0001
70,0.5493193348248799,0.5236429214477539,0.0001
71,0.5431983153025309,0.5308481534322103,0.0001
72,0.5343080878257751,0.5360111554463705,0.0001
73,0.5293874224026998,0.5190486311912537,0.0001
