epoch,train_loss,val_loss,current_lr
0,0.6182908658186594,0.3762593936920166,0.0005
1,0.16002994060516357,0.03672998984654745,0.0005
2,0.02921215256055196,0.02594413995742798,0.0005
3,0.022753722270329794,0.0156087859471639,0.0005
4,0.00803723414738973,0.006202984650929769,0.0005
5,0.004882882436116537,0.004881040255228678,0.0005
6,0.00337498148282369,0.002706297238667806,0.0005
7,0.0015990646680196126,0.002038751443227132,0.0005
8,0.001343691349029541,0.004056150118509928,0.0005
9,0.0013484827677408854,0.000937041441599528,0.0005
10,0.0006940364837646484,0.0010010035832722982,0.0005
11,0.0010288814703623454,0.003950322469075521,0.0005
12,0.001271828015645345,0.001304160753885905,0.0005
13,0.0008506818612416586,0.0013780999183654785,0.0005
14,0.0008368281523386638,0.002118837833404541,0.00025
15,0.0008611329396565756,0.0008650414148966471,0.00025
16,0.0008286066850026448,0.0009075800577799479,0.00025
17,0.0008701845010121663,0.0009262569745381674,0.00025
18,0.0009581502278645834,0.0008304651578267415,0.00025
19,0.0004687178134918213,0.00020172675450642904,0.00025
20,0.00013039429982503254,0.00015525102615356444,0.00025
21,0.000108262300491333,0.0004378207524617513,0.00025
22,0.0004039299488067627,0.00041462182998657225,0.00025
23,0.00011256814002990722,0.00012126286824544271,0.00025
24,8.275588353474935e-05,0.00012121836344401042,0.00025
25,7.838169733683268e-05,0.00012242555618286133,0.00025
26,0.00012603203455607097,0.0003372780481974284,0.00025
27,9.185711542765299e-05,8.091926574707031e-05,0.00025
28,0.0002745227018992106,0.0009562174479166666,0.00025
29,0.0001778570810953776,7.092793782552083e-05,0.00025
30,5.541682243347168e-05,6.573120752970377e-05,0.00025
31,5.969047546386719e-05,6.342252095540364e-05,0.00025
32,0.00010383089383443197,0.0013007783889770507,0.00025
33,0.0004012485345204671,6.757497787475586e-05,0.00025
34,4.380067189534505e-05,5.2086512247721355e-05,0.00025
35,4.814227422078451e-05,4.99272346496582e-05,0.00025
36,3.74754269917806e-05,7.614771525065104e-05,0.00025
37,5.440711975097656e-05,8.9110533396403e-05,0.00025
38,4.9149195353190106e-05,0.00010117610295613607,0.00025
39,0.00033133904139200847,8.889436721801758e-05,0.00025
40,4.289587338765462e-05,3.936767578125e-05,0.00025
41,2.76029109954834e-05,5.6050618489583333e-05,0.00025
42,5.03238042195638e-05,4.520098368326823e-05,0.00025
43,2.8297106424967448e-05,0.00026970386505126954,0.00025
44,0.0003702878952026367,4.0579636891682946e-05,0.00025
45,2.4008750915527344e-05,3.0458768208821614e-05,0.00025
46,1.917878786722819e-05,3.125826517740885e-05,0.00025
47,1.758416493733724e-05,3.187020619710287e-05,0.00025
48,4.47992483774821e-05,3.122170766194662e-05,0.00025
49,0.00013755202293395995,0.003237583637237549,0.00025
