epoch,train_loss,val_loss,train_loss_bce,val_loss_bce,train_loss_dice,val_loss_dice,train_loss_centroid,val_loss_centroid,current_lr
0,1.4328783270716667,1.1208880722522736,0.5128210085071623,0.23566525757312776,0.9200573173165322,0.8852228191494942,0.0,0.0,0.0001
1,0.9237873966246843,0.7042137177288532,0.14115228809881955,0.07318450475111604,0.7826351095736027,0.6310292126238346,0.0,0.0,0.0001
2,0.4655705971736461,0.3326864239946008,0.032576655430020765,0.011250119879841805,0.43299394235014915,0.32143630519509314,0.0,0.0,0.0001
3,0.3115433876728639,0.3077553372597322,0.008791919196664822,0.006124652330763638,0.3027514686062932,0.30163068413734434,0.0,0.0,0.0001
4,0.2215024233504664,0.05711697835475207,0.007782722525080317,0.00716961566346157,0.21371970137581228,0.04994736261665821,0.0,0.0,0.0001
5,0.06580551909457427,0.03911903817090206,0.00787362358169048,0.006691453162287305,0.05793189546093345,0.03242758512496948,0.0,0.0,0.0001
6,0.05073951372673036,0.04242935838294216,0.007233800718277053,0.006711325800741003,0.043505713045597076,0.03571803279221058,0.0,0.0,0.0001
7,0.04263196497966419,0.034799212419893595,0.006985764797254887,0.005793322109644859,0.03564620001241565,0.029005889818072318,0.0,0.0,0.0001
8,0.03901649991472368,0.0340884395793546,0.006711002976635428,0.0059189584832667706,0.03230549700558186,0.02816948130726814,0.0,0.0,0.0001
9,0.03936064208945027,0.03437436675711069,0.0066291574919887354,0.005993266051267488,0.032731484677642586,0.028381101191043853,0.0,0.0,0.0001
10,0.03849347136114375,0.03378227479493944,0.006575316901999031,0.005873770558409915,0.03191815432161093,0.027908504158258438,0.0,0.0,0.0001
11,0.03703555408937973,0.033081594124087135,0.006451872546685991,0.0056132843399021755,0.030583681464195253,0.027468309625983237,0.0,0.0,0.0001
12,0.03635450802452397,0.031222516806301427,0.006452962262142137,0.005737381410527664,0.02990154581144452,0.02548513524234295,0.0,0.0,0.0001
13,0.037395438073872356,0.03185302185927867,0.006740481812053644,0.0058848180328863985,0.03065495630726218,0.02596820391714573,0.0,0.0,0.0001
14,0.0340571894612367,0.0320724719476857,0.00620554178173947,0.005742278965899072,0.027851647697389126,0.026330192908644676,0.0,0.0,0.0001
15,0.03164729361236823,0.03257911187276477,0.006059598661904602,0.0056875966139676715,0.025587694868445397,0.026891515180468558,0.0,0.0,0.0001
16,0.03293265527307085,0.030761859912017825,0.0061310122097474815,0.00570952764895902,0.0268016429618001,0.025052332505583762,0.0,0.0,0.0001
17,0.03415838653963874,0.03099777375908161,0.006378360958440226,0.0058244499686438455,0.02778002556413412,0.02517332397401333,0.0,0.0,0.0001
18,0.0317396050798925,0.03039723786023387,0.006101100581337384,0.005579197986375618,0.025638504568487406,0.02481803998351097,0.0,0.0,0.0001
19,0.03153014608091326,0.03108864097172045,0.005993696997367586,0.00591112924001124,0.025536449141800404,0.025177512094378473,0.0,0.0,0.0001
20,0.029606800098026725,0.031850180693618314,0.0057851923479711334,0.006260148781026982,0.02382160775363445,0.025590032413601874,0.0,0.0,0.0001
21,0.031213415194215485,0.033052216925425454,0.0060818425645426544,0.00602377969169297,0.025131572633981705,0.027028436958789825,0.0,0.0,0.0001
22,0.030001727195922284,0.03426040622071014,0.005777308835198038,0.006616842935155695,0.024224418308585884,0.027643563523888588,0.0,0.0,0.0001
23,0.030715407389288886,0.030243278297275536,0.005902758415037121,0.005755259694170012,0.024812648892402648,0.0244880186021328,0.0,0.0,0.0001
24,0.02801040299811575,0.03040194831948611,0.005517417553435457,0.005636879952979828,0.022492985501885415,0.02476506821811199,0.0,0.0,0.0001
25,0.027701141830548295,0.032143226264452096,0.005492184558650326,0.005945733299372598,0.02220895728096366,0.02619749300181866,0.0,0.0,0.0001
26,0.02777704188883945,0.03030417584712268,0.005499814593054122,0.00579426968518063,0.02227722717449069,0.024509906098246576,0.0,0.0,0.0001
27,0.029118926595219818,0.03031609960053174,0.005721542556550716,0.0057640227530304285,0.023397384099662303,0.024552076533436776,0.0,0.0,0.0001
28,0.02712149521757965,0.030550086320581614,0.005361023239836045,0.006046741085773684,0.02176047194749117,0.024503345191478728,0.0,0.0,0.0001
29,0.026077955980508705,0.0298061648523435,0.005241304818631045,0.005974762257968899,0.020836651027202606,0.02383140243589878,0.0,0.0,0.0001
30,0.025779147285393263,0.03020134224490903,0.005181234542266111,0.006117801771592341,0.020597912762314083,0.024083540365099906,0.0,0.0,0.0001
31,0.026165784256700134,0.03091415031100041,0.005207249617821006,0.005964125450934678,0.020958534628152847,0.0249500247836113,0.0,0.0,0.0001
32,0.025797921508383295,0.030865109436890633,0.0051314432205285246,0.006373188087079678,0.02066647818312049,0.024491921663284302,0.0,0.0,0.0001
33,0.02519573702968046,0.03135603218041069,0.005097761217242449,0.006332369706350321,0.020097975861281158,0.025023662522435187,0.0,0.0,0.0001
