epoch,train_loss,val_loss,current_lr
0,0.6180813304583231,0.3741167767842611,0.0005
1,0.16019795815149943,0.03730609575907389,0.0005
2,0.02958741823832194,0.026195868651072183,0.0005
3,0.0225335156917572,0.01514049768447876,0.0005
4,0.009097569386164347,0.00653246800104777,0.0005
5,0.0046868757406870526,0.004417723814646403,0.0005
6,0.00287677526473999,0.0026323493321736653,0.0005
7,0.0019664394855499266,0.002839468320210775,0.0005
8,0.0017900840441385905,0.001275943120320638,0.0005
9,0.0005018826325734456,0.0005560692151387532,0.0005
10,0.00035495479901631675,0.0006839744249979655,0.0005
11,0.0010730075836181642,0.000587917963663737,0.0005
12,0.0002598385016123454,0.0005681427319844563,0.0005
13,0.00019323150316874187,0.00035405556360880533,0.0005
14,0.0007078901926676432,0.0006234860420227051,0.0005
15,0.00022187193234761557,0.0003081695238749186,0.0005
16,0.00013283411661783854,0.0008920137087504069,0.0005
17,0.0002498106161753337,0.0021935343742370606,0.0005
18,0.0009212271372477214,0.0002576923370361328,0.0005
19,9.077548980712891e-05,0.00017441511154174804,0.0005
20,8.070508639017741e-05,0.00029201428095499673,0.0005
21,9.653806686401368e-05,0.0013389825820922852,0.0005
22,0.0004408605893452962,0.00015147686004638673,0.0005
23,7.643580436706544e-05,9.810527165730795e-05,0.0005
24,5.429347356160482e-05,0.00023680607477823894,0.0005
25,9.36293601989746e-05,0.0021183204650878904,0.0005
26,0.0008536072572072347,6.591081619262695e-05,0.0005
27,4.433671633402507e-05,8.929649988810222e-05,0.0005
28,3.958741823832194e-05,0.00010330677032470703,0.0005
29,5.51907221476237e-05,0.00010826746622721355,0.0005
