epoch,train_loss,val_loss,current_lr
0,1.8512266483306885,1.7584730461120606,5e-05
1,1.7154879211425782,1.6864598346710205,5e-05
2,1.6692593803405762,1.6544132930755615,5e-05
3,1.6456508783340453,1.6374475872039795,5e-05
4,1.6315783512115478,1.6258301761627196,5e-05
5,1.621521713256836,1.617330191040039,5e-05
6,1.6137308341979981,1.6101461044311522,5e-05
7,1.607299691772461,1.604901163673401,5e-05
8,1.6030322505950927,1.6010012020111084,5e-05
9,1.5990560829162597,1.5978041999816894,5e-05
10,1.5967468368530273,1.5960667133331299,5e-05
11,1.5954177192687988,1.5949372108459472,5e-05
12,1.5944923110961915,1.594093599319458,5e-05
13,1.5939049396514893,1.5937120784759522,5e-05
14,1.5934114559173584,1.593365196609497,5e-05
15,1.5930268558502196,1.5928637174606324,5e-05
16,1.590076484298706,1.5843044788360596,5e-05
17,1.582991975402832,1.581931725692749,5e-05
18,1.5814508563995362,1.5806316223144532,5e-05
19,1.5800761003494264,1.5795365222930908,5e-05
20,1.5792014741897582,1.5793847270965575,5e-05
21,1.5785308250427246,1.5785229179382325,5e-05
22,1.5784485843658447,1.5785038230895996,5e-05
23,1.5782342538833618,1.578091660308838,5e-05
24,1.5783333658218384,1.5781882696151734,5e-05
25,1.5780992427825928,1.578077352142334,5e-05
26,1.5779771211624145,1.5779655822753906,5e-05
27,1.5779147785186767,1.5779222660064698,5e-05
28,1.577841795349121,1.5778308994293213,5e-05
29,1.5777150932312012,1.57770274848938,5e-05
30,1.577649243736267,1.5776851558685303,5e-05
31,1.577616552734375,1.5776495178222656,5e-05
32,1.5775596054077148,1.577564448928833,5e-05
33,1.5775071199417114,1.5775511791229249,5e-05
34,1.5774772897720337,1.5775123237609863,5e-05
35,1.5774668022155762,1.5774914140701295,5e-05
36,1.577457261657715,1.5775176593780518,5e-05
37,1.577447240447998,1.5774943359375,5e-05
38,1.5774454761505128,1.5774686588287354,5e-05
39,1.5774327131271362,1.5774695640563965,5e-05
40,1.5774601497650147,1.5797935012817383,5e-05
41,1.5774569110870362,1.577431781578064,2.5e-05
42,1.5774166912078857,1.577419806289673,2.5e-05
43,1.5774166753768921,1.5774183979034424,2.5e-05
44,1.5774146812438965,1.5774173097610473,2.5e-05
45,1.5774036880493163,1.5773572929382325,2.5e-05
46,1.5773523544311523,1.5773413196563721,2.5e-05
47,1.5773229595184326,1.5773279460906982,2.5e-05
48,1.5773208236694336,1.5773249992370606,2.5e-05
49,1.577319365310669,1.577323634338379,2.5e-05
50,1.5773177654266357,1.5773192844390869,2.5e-05
51,1.57735163230896,1.5773101131439209,2.5e-05
52,1.577312036895752,1.5773128107070924,2.5e-05
53,1.5773133396148682,1.5773144973754882,1.25e-05
54,1.5773124942779542,1.5773104209899902,1.25e-05
55,1.5773122734069824,1.5773121423721312,1.25e-05
56,1.5773120264053344,1.577311053466797,1.25e-05
57,1.5773112270355225,1.5773107231140138,1.25e-05
58,1.5773111402511597,1.577309775161743,1.25e-05
59,1.5773106452941894,1.5773109748840333,1.25e-05
60,1.5773107418060304,1.5773084232330323,6.25e-06
61,1.5773085903167725,1.5773074035644532,6.25e-06
62,1.5773087915420532,1.5773077671051026,6.25e-06
63,1.5773089546203614,1.5773082206726075,6.25e-06
64,1.5773089763641357,1.5773074790954589,6.25e-06
65,1.5773084659576415,1.5773074657440185,6.25e-06
66,1.577308882522583,1.5773086471557618,6.25e-06
67,1.577309035873413,1.5773079795837401,3.13e-06
