epoch,train_loss,val_loss,current_lr
0,1.7954145038604736,1.730408681678772,5e-05
1,1.6933093282699585,1.6593433811187743,5e-05
2,1.6503080047607421,1.6348649482727051,5e-05
3,1.6317945217132568,1.6220078359603882,5e-05
4,1.6200413455963134,1.6114531990051268,5e-05
5,1.611898787689209,1.6063434272766113,5e-05
6,1.6059678197860718,1.6010473678588868,5e-05
7,1.6002515441894531,1.5961424142837524,5e-05
8,1.5938596027374268,1.5914895084381104,5e-05
9,1.590134048461914,1.5886663555145264,5e-05
10,1.587357095336914,1.5858547151565552,5e-05
11,1.5851501483917236,1.584244445037842,5e-05
12,1.583514343070984,1.5824843162536621,5e-05
13,1.582006704711914,1.580872223854065,5e-05
14,1.5806522939682006,1.5799999938964844,5e-05
15,1.5797163253784179,1.5794649368286133,5e-05
16,1.5792467050552368,1.5790396732330323,5e-05
17,1.57887625541687,1.578788049697876,5e-05
18,1.5786580455780028,1.578586325454712,5e-05
19,1.5784626314163208,1.578469953918457,5e-05
20,1.578322635269165,1.578325918197632,5e-05
21,1.5782171070098876,1.578248307800293,5e-05
22,1.5780659906387329,1.5779616888046264,5e-05
23,1.5778244464874267,1.5778691804885865,5e-05
24,1.5777699199676514,1.57780484085083,5e-05
25,1.5777132593154908,1.577774142074585,5e-05
26,1.5776717557907105,1.5777015081405639,5e-05
27,1.5775893367767333,1.5777029926300048,5e-05
28,1.5775536533355712,1.5776143306732178,5e-05
29,1.5775108827590942,1.5775976287841798,5e-05
30,1.5774948890686036,1.5775618865966796,5e-05
31,1.5774788093566894,1.5775966533660888,5e-05
32,1.5774506368637085,1.5775172885894775,5e-05
33,1.5774396156311035,1.5776146575927734,5e-05
34,1.5774147251129151,1.5775330656051636,5e-05
35,1.5773982398986817,1.5775289836883546,2.5e-05
36,1.5773805219650268,1.5774054290771484,2.5e-05
37,1.5773787580490113,1.5773951473236083,2.5e-05
38,1.5773572498321533,1.5773378654479981,2.5e-05
39,1.5773226360321044,1.5773533281326293,2.5e-05
40,1.5773163524627685,1.5773175128936767,2.5e-05
41,1.5773000507354735,1.5773325706481933,2.5e-05
42,1.5773029848098754,1.5773076864242555,2.5e-05
43,1.5772933502197266,1.5773044250488282,1.25e-05
44,1.5772893238067627,1.5772900970458985,1.25e-05
45,1.5772893743515015,1.5772939250946045,1.25e-05
46,1.5772881713867188,1.5772913047790527,1.25e-05
47,1.5772919162750245,1.5772859657287597,1.25e-05
48,1.5772851135253907,1.5772861206054687,1.25e-05
49,1.5772845867156982,1.577288677215576,1.25e-05
50,1.5772836790084839,1.5772860937118531,6.25e-06
51,1.5772808822631836,1.5772803888320923,6.25e-06
52,1.5772801055908203,1.577279759979248,6.25e-06
53,1.5772799612045287,1.5772810287475585,6.25e-06
54,1.577280224609375,1.577280657196045,6.25e-06
55,1.5772776006698608,1.5772767139434813,6.25e-06
56,1.5772771507263184,1.5772785293579101,6.25e-06
57,1.5772766839981078,1.5772777606964112,3.13e-06
58,1.5772757076263428,1.5772748054504395,3.13e-06
59,1.5772758041381836,1.577275479888916,3.13e-06
60,1.5772758586883544,1.5772748123168945,3.13e-06
61,1.577274838256836,1.5772735549926757,3.13e-06
62,1.5772742347717286,1.5772740566253662,3.13e-06
63,1.5772733629226685,1.5772742776870727,3.13e-06
