epoch,train_loss,val_loss,current_lr
0,1.8101735805511474,1.7124295276641845,5e-05
1,1.6735286729812622,1.6513162004470825,5e-05
2,1.6409085327148438,1.6314040340423583,5e-05
3,1.6250710182189942,1.6194408924102783,5e-05
4,1.6141027816772462,1.6095615726470947,5e-05
5,1.606527474975586,1.6039200450897217,5e-05
6,1.6022859504699707,1.6010288162231445,5e-05
7,1.6000470756530762,1.5994341312408447,5e-05
8,1.5986672889709472,1.5981927841186523,5e-05
9,1.5959262445449829,1.5930071537017823,5e-05
10,1.592097980117798,1.5917579830169677,5e-05
11,1.5912903923034667,1.5910410377502442,5e-05
12,1.5907491739273072,1.5906347389221192,5e-05
13,1.590417402267456,1.590359508895874,5e-05
14,1.59018354473114,1.5901298244476318,5e-05
15,1.5899864444732665,1.5900087238311769,5e-05
16,1.5898267295837403,1.5898646842956543,5e-05
17,1.5897035694122315,1.589726535797119,5e-05
18,1.5896010637283324,1.5896400093078613,5e-05
19,1.5895237300872802,1.5895837062835694,5e-05
20,1.5894495851516723,1.5895053081512451,5e-05
21,1.5893921060562133,1.5894531494140625,5e-05
22,1.5892152109146118,1.585306393623352,5e-05
23,1.579682774734497,1.5779147691726685,5e-05
24,1.5777103425979615,1.5777288475036622,5e-05
25,1.5776220224380493,1.5776685802459718,5e-05
26,1.5775779830932617,1.57766711769104,5e-05
27,1.5775465702056886,1.577616185760498,5e-05
28,1.5775247734069824,1.577585313796997,5e-05
29,1.5775088594436646,1.577619521522522,5e-05
30,1.5774949085235597,1.5776183151245118,5e-05
31,1.5774825096130372,1.577591672897339,2.5e-05
32,1.5774702701568604,1.5774798763275146,2.5e-05
33,1.5774673671722412,1.5774828987121583,2.5e-05
34,1.5774641111373902,1.5775103569030762,2.5e-05
35,1.5774587308883667,1.5774770229339599,2.5e-05
36,1.5774535814285278,1.5774621307373047,2.5e-05
37,1.5774504245758056,1.5774661087036133,2.5e-05
38,1.5774453693389892,1.5774652002334595,2.5e-05
39,1.5774402891159058,1.577459602165222,1.25e-05
40,1.5774356945037842,1.577434502029419,1.25e-05
41,1.5774343406677247,1.5774350173950196,1.25e-05
42,1.5774337913513183,1.5774340766906738,1.25e-05
43,1.577431586265564,1.577431471633911,1.25e-05
44,1.5774290868759155,1.5774292140960693,1.25e-05
45,1.5774270111083983,1.5774303533554077,1.25e-05
46,1.5774257537841796,1.5774283344268798,6.25e-06
47,1.5774217666625976,1.5774230163574219,6.25e-06
48,1.5774218111038207,1.577421828842163,6.25e-06
49,1.5774207084655762,1.5774172523498535,6.25e-06
50,1.5774196594238281,1.5774182083129882,6.25e-06
51,1.577416757965088,1.5773939868927003,6.25e-06
52,1.5773614688873292,1.5773555408477784,6.25e-06
53,1.577358190536499,1.577354208946228,3.13e-06
54,1.5773563617706299,1.5773538740158082,3.13e-06
55,1.57735662651062,1.577354214477539,3.13e-06
56,1.5773561311721802,1.5773529201507568,3.13e-06
57,1.577355855178833,1.5773531732559205,3.13e-06
58,1.5773553131103515,1.5773519943237304,3.13e-06
59,1.5773538471221924,1.5773512195587158,3.13e-06
60,1.5773531490325927,1.577349275970459,1.56e-06
61,1.5773520105361938,1.5773499488830567,1.56e-06
62,1.5773521976470948,1.577349631881714,1.56e-06
63,1.5773521656036378,1.5773490648269652,1.56e-06
64,1.5773515378952025,1.5773490472793579,1.56e-06
65,1.5773513761520386,1.5773484575271606,1.56e-06
66,1.5773510454177857,1.5773480091094971,1.56e-06
67,1.5773505039215088,1.5773474685668945,1e-06
68,1.5773501361846924,1.5773468116760254,1e-06
69,1.5773500455856324,1.5773477619171143,1e-06
70,1.5773499465942382,1.5773476049423218,1e-06
71,1.577349500656128,1.5773478841781616,1e-06
72,1.5773498502731322,1.5773474071502687,1e-06
